@relation rationale
@attribute sentence string
@attribute classification string
@data
' Just_RB as_IN a_DT test_NN I_PRP tried_VBD a_DT simple_JJ similarity_NN \n_ implementation_NN that_WDT uses_VBZ \n\n__SP @Override_NNP \n_ public_JJ void_NN computeNorm(FieldInvertState_JJ state_NN ,_, Norm_NN norm_NN )_-RRB- {_-LRB- \n  __SP norm.setPackedLong(state.getLength_NN (_-LRB- )_-RRB- )_-RRB- ;_: \n_ }_-RRB- \n\n\n\n__SP -rw_: -_HYPH rw_FW -_HYPH r--_NN  _ 1_CD rmuir_NN rmuir_NN  _ 49339454_CD Nov_NNP  _ 5_CD 22:30_CD __NN 7e_nrm.cfs_CD \n\n\n__SP If_IN you_PRP want_VBP to_TO use_VB boosts_NNS too_RB ,_, you_PRP would_MD have_VB to_TO be_VB careful_JJ how_WRB you_PRP encode_VBP ,_, but_CC I_PRP think_VBP this_DT can_MD be_VB useful_JJ ._.','relevant'
' In_IN this_DT case_NN its_PRP$ 1/3_CD of_IN the_DT RAM_NN ,_, even_RB though_IN documents_NNS lengths_NNS are_VBP exact_JJ vs._FW lossy_JJ (_-LRB- though_IN most_JJS fields_NNS are_VBP \n_ shortish_NN ,_, some_DT are_VBP huge_JJ ,_, like_IN alternate_JJ names_NNS fields_NNS for_IN major_JJ countries_NNS and_CC cities_NNS ,_, which_WDT have_VBP basically_RB every_DT \n_ language_NN imaginable_JJ shoved_VBN in_IN the_DT field_NN :_: that_DT s_VBZ why_WRB it_PRP does_VBZ nt_RB save_VB more_JJR I_PRP think_VBP )_-RRB-','irrelevant'
" +_SYM 1_CD -_: should_MD we_PRP also_RB document_VB that_WDT we_PRP do_VBP n't_RB have_VB similarities_NNS that_WDT can_MD make_VB use_NN of_IN it_PRP at_IN this_DT point_NN ?_.",'relevant'
' +_SYM 1_CD ,_, very_RB cool_JJ !_.','relevant'
" I_PRP do_VBP n't_RB understand_VB the_DT question_NN Simon_NNP :_: all_PDT the_DT ones_NNS we_PRP provide_VBP happen_VBP to_TO use_VB Norm.setByte_NN \n_ I_PRP do_VBP n't_RB think_VB we_PRP need_VBP to_TO add_VB documentation_NN to_IN Norm.setFloat_NNP ,_, Norm.setDouble_JJ saying_VBG that_IN we_PRP do_VBP n't_RB \n_ provide_VB any_DT similarities_NNS that_WDT call_VBP these_DT methods_NNS :_: that_DT s_VBZ not_RB important_JJ to_IN anybody_NN ._.",'relevant'
" I_PRP do_VBP n't_RB understand_VB the_DT question_NN Simon_NNP :_: all_PDT the_DT ones_NNS we_PRP provide_VBP happen_VBP to_TO use_VB Norm.setByte_NN \n_ Just_RB to_TO clarify_VB ._.",'irrelevant'
' Currently_RB if_IN we_PRP write_VBP packed_JJ ints_NNS and_CC a_DT similarity_NN calls_VBZ Source#getArray_VBP you_PRP get_VBP an_DT UOE_NN ._.','relevant'
" I_PRP think_VBP we_PRP should_MD document_VB that_IN our_PRP$ current_JJ impls_NN wo_MD n't_RB handle_VB this_DT ._.",'relevant'
" I_PRP do_VBP n't_RB see_VB how_WRB its_PRP$ relevant_NN ._.",'relevant'
' Issues_NNS will_MD happen_VB if_IN you_PRP use_VBP Norm.setFloat_NNP (_-LRB- as_IN they_PRP expect_VBP a_DT byte_NN )_-RRB- ._.','relevant'
" I_PRP 'm_VBP not_RB going_VBG to_TO confuse_VB the_DT documentation_NN ._.",'relevant'
' The_DT built_VBN -_HYPH in_RP Similarities_NNP at_IN query_NN -_HYPH time_NN \n_ depend_VBP upon_IN their_PRP$ index_NN -_HYPH time_NN norm_NN implementation_NN :_: this_DT is_VBZ documented_VBN extensively_RB everywhere_RB !_.','irrelevant'
' fair_JJ enough_RB ._.','irrelevant'
' I_PRP just_RB wanted_VBD to_TO mention_VB it_PRP .._.','irrelevant'
' If_IN someone_NN changes_VBZ their_PRP$ similarity_NN to_TO use_VB a_DT different_JJ norm_NN type_NN at_IN index_NN -_HYPH time_NN than_IN at_IN query_NN -_HYPH time_NN ,_, \n_ then_RB he_PRP or_CC she_PRP is_VBZ an_DT idiot_NN !_.','irrelevant'
' I_PRP plan_VBP to_TO revert_VB this_DT for_IN 4.1_CD to_TO contain_VB the_DT amount_NN of_IN backwards_JJ compatibility_NN code_NN we_PRP need_VBP to_TO implement_VB for_IN LUCENE-4547_NN ._.','relevant'
' If_IN someone_NN uses_VBZ this_DT functionality_NN in_IN its_PRP$ current_JJ form_NN ,_, they_PRP will_MD easily_RB hit_VB the_DT LUCENE-4547_NN bug_NN ._.','relevant'
' I_PRP implemented_VBD this_DT more_RBR efficiently_RB with_IN the_DT new_JJ APIs_NNS in_IN the_DT lucene4547_NNP branch_NN anyway_RB :_: when_WRB it_PRP would_MD save_VB RAM_NN ,_, and_CC the_DT #_$ of_IN values_NNS is_VBZ small_JJ ,_, it_PRP dereferences_VBZ the_DT unique_JJ values_NNS and_CC packs_NNS ords_RB ._.','relevant'
' This_DT is_VBZ typically_RB the_DT case_NN with_IN our_PRP$ smallfloat_JJ encoding_NN ._.','irrelevant'
' [_-LRB- trunk_NN commit_NN ]_-RRB- Robert_NNP Muir_NNP \n_ http://svn.apache.org/viewvc?view=revision&revision=1432096_NNP \n_ LUCENE-4540_NNP :_: revert_NN','irrelevant'
' I_PRP backed_VBD this_DT out_IN of_IN 4.1_CD ._.','relevant'
' When_WRB LUCENE-4547_NN lands_NNS ,_, we_PRP can_MD resolve_VB it_PRP with_IN that_DT implementation_NN ._.','irrelevant'
' [_-LRB- branch_4x_NN commit_NN ]_-RRB- Robert_NNP Muir_NNP \n_ http://svn.apache.org/viewvc?view=revision&revision=1432100_NNP \n_ LUCENE-4540_NN :_: revert_NN','irrelevant'
' [_-LRB- branch_4x_NN commit_NN ]_-RRB- Robert_NNP Muir_NNP \n_ http://svn.apache.org/viewvc?view=revision&revision=1406433_RB \n_ LUCENE-4540_NNP :_: allow_VB packed_JJ ints_NNS norms_NNS','irrelevant'
' Closed_VBN after_IN release_NN ._.','relevant'
" +_SYM 1_CD That_DT 's_VBZ pretty_RB damn_RB cool_JJ",'relevant'
' Awesome_JJ !_.','relevant'
' 1_LS','relevant'
' Almost_RB got_VBD this_DT working_VBG ,_, two_CD bugs_NNS to_TO resolve_VB :_: \n\n__SP a_DT bug_NN in_IN eclipse_NN compiler_NN (_-LRB- imo_RB )_-RRB- ,_, i_PRP tell_VBP it_PRP to_TO create_VB no_DT class_NN files_NNS ,_, but_CC its_PRP$ creating_VBG some_DT for_IN spatial_JJ (_-LRB- package-info.class_NN processing_NN )_-RRB- because_IN it_PRP uses_VBZ package-info.java_NNP instead_RB of_IN package.html_NNP ._.','relevant'
" I_PRP 'll_MD make_VB the_DT macro_JJ use_VB a_DT throwaway_NN directory_NN and_CC delete_VB it_PRP ._.",'relevant'
' a_DT bug_NN in_IN solrj_NN javadocs_NN :_: it_PRP links_VBZ to_IN the_DT lucene_JJR queryparser_NN syntax_NN incorrectly_RB ._.','relevant'
" I_PRP do_VBP n't_RB know_VB why_WRB this_DT is_VBZ working_VBG with_IN '_`` ant_NN javadocs_NN '_'' ,_, but_CC it_PRP really_RB should_MD nt_RB ,_, since_IN lucene_NN queryparser_NN should_MD not_RB be_VB in_IN its_PRP$ compile_JJ classpath_NN ._.",'relevant'
" I_PRP 'll_MD fix_VB it_PRP to_TO use_VB docRoot_NN ._.",'relevant'
' updated_VBN patch_NN :_: everything_NN is_VBZ passing_VBG ._.','relevant'
' Ill_JJ run_NN precommit_NN and_CC get_VB this_DT thing_NN in_IN (_-LRB- trunk/4x_VBZ only_RB )_-RRB- :_: i_PRP spent_VBD a_DT lot_NN of_IN time_NN cleaning_VBG up_RP docs_NNS and_CC want_VBP to_TO keep_VB the_DT bar_NN high_JJ ._.','relevant'
' we_PRP can_MD adjust_VB the_DT properties_NNS as_IN needed_VBN later_RB as_IN more_JJR cleanup_NN happens_VBZ ,_, but_CC i_PRP do_VBP nt_RB want_VB to_TO let_VB them_PRP get_VB any_DT worse_JJR ._.','relevant'
' The_DT test_NN has_VBZ a_DT whitespace_NN in_IN pathname_JJ problem_NN ._.','relevant'
' Also_RB its_PRP$ not_RB nice_JJ to_TO permgen_VB ._.','relevant'
' I_PRP have_VBP a_DT patch_NN fixing_VBG those_DT 2_CD problems_NNS ._.','relevant'
' It_PRP also_RB prints_VBZ a_DT nice_JJ taskname_NN instead_RB of_IN [_-LRB- javac_NN ]_-RRB- on_IN ANT_NNP output_NN ._.','relevant'
' +_SYM 1_CD ,_, thanks_NNS for_IN cleaning_VBG up_RP ._.','relevant'
" taskname_JJ is_VBZ cool_JJ ,_, i_PRP did_VBD n't_RB like_VB the_DT log_NN output_NN but_CC did_VBD nt_RB know_VB about_IN this_DT ._.",'relevant'
' Committed_JJ trunk_NN revision_NN :_: 1389491_CD \n_ Committed_JJ 4.x_CD revision_NN :_: 1389492_CD','relevant'
' [_-LRB- branch_4x_NN commit_NN ]_-RRB- Uwe_NNP Schindler_NNP \n_ http://svn.apache.org/viewvc?view=revision&revision=1389492_NNP \n_ Merged_NNP revision(s_NN )_-RRB- 1389491_CD from_IN lucene_NN /_SYM dev_NN /_SYM trunk_NN :_: \n_ LUCENE-4409_NNP :_: Improve_NNP ECJ_NNP -_HYPH Linter_NNP (_-LRB- permgen_NN ,_, taskname_JJ )_-RRB- +_SYM fix_NN whitespace_NN bug_NN','irrelevant'
' [_-LRB- branch_4x_NN commit_NN ]_-RRB- Robert_NNP Muir_NNP \n_ http://svn.apache.org/viewvc?view=revision&revision=1389192_NNP \n_ LUCENE-4409_NNP :_: implement_VB javadocs_NNS linting_VBG with_IN eclipse_JJ ecj_NN compiler_NN','irrelevant'
' Closed_VBN after_IN release_NN ._.','relevant'
' My_PRP$ latest_JJS test_NN for_IN branch_4x_NN finished_VBD this_DT test_NN in_IN 2771.02_CD seconds_NNS on_IN Windows_NNP ._.','irrelevant'
' No_DT errors_NNS were_VBD reported_VBN ._.','relevant'
' CPU_NNP was_VBD relatively_RB idle_JJ whenever_WRB I_PRP checked_VBD (_-LRB- 25\\%_CD )_-RRB- ._.','relevant'
' In_IN Eclipse_NNP it_PRP took_VBD 316_CD seconds_NNS (_-LRB- while_IN ant_NN test_NN was_VBD still_RB running_VBG the_DT rest_NN of_IN the_DT tests_NNS ._. )_-RRB-','relevant'
' On_IN trunk_NN ,_, TestIndexWriterWithThreads_NNS took_VBD 90_CD seconds_NNS ._.','relevant'
' Did_VBD you_PRP run_VB all_PDT these_DT with_IN the_DT same_JJ seed_NN ?_.','irrelevant'
" It_PRP 's_VBZ weird_JJ ,_, the_DT variance_NN on_IN this_DT test_NN is_VBZ indeed_RB very_RB high_JJ ._.",'relevant'
" I_PRP think_VBP it_PRP may_MD have_VB something_NN to_TO do_VB with_IN the_DT fact_NN that_IN it_PRP spins_VBZ many_JJ threads_NNS (_-LRB- that_WDT do_VBP i_PRP /_SYM o_XX )_-RRB- so_CC if_IN you_PRP 're_VBP running_VBG on_IN a_DT multicore_NN and_CC there_EX are_VBP other_JJ parallel_JJ jvms_NN running_NN tests_NNS you_PRP 're_VBP putting_VBG a_DT load_NN on_IN the_DT hardware_NN ._.",'relevant'
' If_IN ran_VBD in_IN isolation_NN things_NNS get_VBP much_RB faster_JJR (_-LRB- for_IN me_PRP )_-RRB- ._.','relevant'
" I_PRP 've_VB replaced_VBN some_DT of_IN the_DT random_JJ (_-LRB- )_-RRB- calls_VBZ with_IN the_DT non_AFX -_HYPH asserting_VBG random_JJ ;_: I_PRP see_VBP some_DT difference_NN but_CC not_RB that_RB much_JJ ._.",'relevant'
" here_RB 's_VBZ a_DT patch_NN :_: there_EX are_VBP two_CD things_NNS ,_, \n\n__SP the_DT test_NN is_VBZ too_RB slow_JJ in_IN general_JJ (_-LRB- too_RB many_JJ iterations_NNS )_-RRB- \n_ the_DT test_NN is_VBZ super_RB -_HYPH slow_JJ on_IN windows_NNS because_IN of_IN syncd_NN i_NNP /_SYM o_NN :_: i_PRP wired_VBD it_PRP to_TO use_VB mmapdirectory_NN ._.",'relevant'
" updated_VBN patch_NN :_: I_PRP 'd_MD rather_RB just_RB use_VB newDirectory_NN actually_RB ._.",'relevant'
' This_DT means_VBZ the_DT test_NN will_MD be_VB occasionally_RB slow_JJ on_IN windows_NNS ,_, but_CC I_PRP think_VBP that_DT s_VBZ ok_JJ ._.','relevant'
' I_PRP do_VBP nt_RB want_VB to_TO start_VB the_DT path_NN of_IN losing_VBG test_NN coverage_NN because_IN of_IN certain_JJ os_IN brokenness_NN ._.','relevant'
' [_-LRB- branch_4x_NN commit_NN ]_-RRB- Robert_NNP Muir_NNP \n_ http://svn.apache.org/viewvc?view=revision&revision=1387549_NNP \n_ LUCENE-4397_NN :_: speed_NN up_RP test_NN','irrelevant'
' Patch_VB ._.','relevant'
' New_JJ patch_NN ,_, fixing_VBG previous_JJ nocommits_NNS /_SYM downgrading_VBG to_IN TODOs_NNP ._.','relevant'
' I_PRP also_RB removed_VBD the_DT specialized_VBN scorers_NNS since_IN they_PRP seem_VBP not_RB to_TO help_VB much_JJ ._.','relevant'
' All_DT tests_NNS pass_VBP ,_, but_CC I_PRP still_RB need_VBP to_TO fix_VB all_DT tests_NNS that_WDT now_RB avoid_VBP MemoryPF_NNS to_TO also_RB avoid_VB DirectPF_NNS ._.','relevant'
" Otherwise_RB I_PRP think_VBP it_PRP 's_VBZ ready_JJ ..._.",'relevant'
' Would_MD it_PRP really_RB be_VB that_RB much_RB slower_JJR if_IN it_PRP was_VBD slightly_RB more_RBR reasonable_JJ ,_, e.g._JJ','relevant'
' storing_VBG freqs_NN \n_ in_IN packed_JJ ints_NNS (_-LRB- with_IN huper_NN -_HYPH duper_NN fast_JJ options_NNS )_-RRB- instead_RB of_IN wasting_VBG so_RB much_RB on_IN them_PRP ?_.','relevant'
' Would_MD it_PRP really_RB be_VB that_RB much_RB slower_JJR if_IN it_PRP was_VBD slightly_RB more_RBR reasonable_JJ ,_, e.g._JJ','relevant'
' storing_VBG freqs_NN \n __SP in_IN packed_JJ ints_NNS (_-LRB- with_IN huper_NN -_HYPH duper_NN fast_JJ options_NNS )_-RRB- instead_RB of_IN wasting_VBG so_RB much_RB on_IN them_PRP ?_.','relevant'
' Probably_RB not_RB that_RB much_RB slower_JJR ?_.','relevant'
" I_PRP think_VBP that_DT 's_VBZ a_DT good_JJ idea_NN !_.",'relevant'
' But_CC I_PRP think_VBP we_PRP can_MD explore_VB this_DT after_IN committing_VBG ?_.','irrelevant'
' There_EX are_VBP other_JJ things_NNS we_PRP can_MD try_VB too_RB (_-LRB- eg_NN collapse_NN skip_NN list_NN into_IN shared_VBN int_NN [_-LRB- ]_-RRB- :_: I_PRP think_VBP this_DT one_NN may_MD give_VB a_DT perf_NN gain_NN ,_, collapse_NN positions_NNS ,_, etc_FW ._.','relevant'
' )_-RRB- ._.','irrelevant'
" New_JJ patch_NN ,_, adding_VBG scary_JJ warning_NN &_CC MIGRATE.txt_NNP entry_NN ,_, fixing_VBG javadoc_NN errors_NNS ,_, and_CC adding_VBG lucene.experimental_RB ..._NFP still_RB have_VBP n't_RB thought_VBN of_IN another_DT name_NN yet_RB ..._.",'relevant'
' I_PRP do_VBP nt_RB have_VB better_JJR name_NN either_RB ._.','irrelevant'
' Lets_NNS just_RB commit_VB it_PRP with_IN this_DT one_NN and_CC think_VB about_IN it_PRP for_IN later_RB !_.','relevant'
' Escape_NNP URI_NNP paths_NNS for_IN XSL_NN','relevant'
" I_PRP do_VBP n't_RB understand_VB the_DT problem_NN ,_, can_MD you_PRP provide_VB your_PRP$ build.xml_NN ?_.",'irrelevant'
' If_IN you_PRP changed_VBD the_DT Lucene_NNP -_HYPH provided_VBN build_NN files_NNS ,_, this_DT is_VBZ not_RB an_DT issue_NN ,_, because_IN those_DT always_RB build_VBP out_IN of_IN the_DT box_NN ._.','relevant'
' If_IN XSL_NN does_VBZ not_RB like_VB your_PRP$ own_JJ and_CC modified_VBN build_NN files_NNS ,_, they_PRP are_VBP invalid_JJ XML_NN ,_, so_CC fix_VB those_DT ._.','relevant'
' The_DT attached_VBN patch_NN seems_VBZ to_TO work_VB only_RB around_IN your_PRP$ invalid_JJ XML_NN ._.','relevant'
' My_PRP$ build.xml_NN is_VBZ the_DT same_JJ as_IN upstream_RB ,_, the_DT problem_NN is_VBZ my_PRP$ checkout_NN path_NN looks_VBZ like_IN this_DT \n_ /home_NN /_SYM buildserver_NN /_SYM workspace_NN /_SYM builds/_NNS \n_ {_-LRB- search_NN -_HYPH engineering}-solr_NNS -_HYPH lucene-{trunk_NN }_-RRB- \n\n__SP This_DT means_VBZ that_IN the_DT prepare_VB -_HYPH webpages_NNS target_NN gets_VBZ its_PRP$ paths_NNS in_IN the_DT buildpaths_NNS variable_JJ as_IN a_DT pipe_NN separated_VBN list_NN like_IN so_RB \n\n__SP /home_. /_SYM buildserver_NN /_SYM workspace_NN /_SYM builds/{search_NNP -_HYPH engineering_NNP }_-RRB- \n_ solr_NNS -_HYPH lucene_JJR \n_ {_-LRB- trunk}/lucene_NN /_SYM analysis_NN /_SYM common_JJ /_SYM build.xml|/home_JJ /_SYM buildserver_NN /_SYM workspace_NN /_SYM builds/{search_NNP -_HYPH engineering}-solr_NNP -_HYPH lucene-{trunk_NN }_-RRB- \n_ /lucene_NFP /_NFP analysis_NN /_SYM icu_NN /_SYM build.xml|_NNS ..._: (and_XX so_RB on_RB )_-RRB- \n_ XSLT_NNP picks_VBZ this_DT up_RP later_RB and_CC tries_VBZ to_TO load_VB these_DT paths_NNS ,_, however_RB XSLT_NNP assumes_VBZ that_IN they_PRP are_VBP URLS_NNS which_WDT makes_VBZ the_DT {_-LRB- character_NN invalid_JJ and_CC causes_NNS \n_ com.sun.org.apache.xalan.internal.xsltc.TransletException_NN :_: javax.xml.transform.TransformerException_NN :_: com.sun.org.apache.xml.internal.utils.URI$MalformedURIException_NN :_: Path_NN contains_VBZ invalid_JJ character_NN :_: {_-LRB- \n_ This_DT pattern_NN is_VBZ infrastructural_JJ to_IN where_WRB I_PRP work_VBP and_CC is_VBZ not_RB likely_JJ to_TO change_VB (_-LRB- I_PRP would_MD like_VB it_PRP too_RB )_-RRB- \n_ Not_RB sure_JJ if_IN that_DT makes_VBZ sense_NN','relevant'
' Hi_UH ,_, \n_ that_WDT makes_VBZ sense_NN ,_, thanks_NNS for_IN reporting_VBG this_DT !_.','relevant'
' I_PRP will_MD fix_VB this_DT ,_, thanks_NNS for_IN the_DT nice_JJ workaround_NN patch_NN ._.','relevant'
' Committed_JJ rev_NN 1339097_CD ._.','relevant'
' Thanks_NNS Greg_NNP !_.','irrelevant'
' Draft_NN patch_NN ._.','relevant'
' Added_NNP ScoreMode_NNP as_IN parameter_NN to_IN JoinUtil#createJoinQuery_NN (_-LRB- ..._NFP )_-RRB- ._.','relevant'
' Maybe_RB ScoreMode_NNP should_MD be_VB a_DT public_JJ enum_NN inside_IN the_DT join_NN package_NN ._.','relevant'
' Updated_VBN patch_NN ._.','relevant'
' Started_VBD adding_VBG randomizing_VBG score_NN mode_NN in_IN TestJoinUtil_NNP test_NN class_NN ._.','relevant'
' Made_VBN ScoreMode_NNP a_DT public_JJ enum_NN in_IN join_NN package_NN ._.','relevant'
' Updated_VBN patch_NN ._.','relevant'
' Fixed_VBN random_JJ tests_NNS ._.','relevant'
' Added_VBN support_NN for_IN explain_NN ._.','relevant'
' Added_VBN ScoreMode_NNP support_NN for_IN documents_NNS that_WDT relate_VBP to_IN more_JJR than_IN one_CD document_NN ._.','relevant'
' I_PRP think_VBP it_PRP is_VBZ ready_JJ to_TO be_VB committed_VBN ._.','relevant'
' I_PRP still_RB see_VBP one_CD omitted_VBN   __SP Otherwise_RB this_DT looks_VBZ great_JJ :_: +_SYM 1_CD to_TO commit_VB !_.','relevant'
' Oops_UH ..._.','irrelevant'
' I_PRP see_VBP ._.','irrelevant'
" I_PRP 'll_MD commit_VB soon_RB !_.",'relevant'
' Committed_JJ to_IN trunk_VB and_CC branch4x_VB ._.','relevant'
" Hi_UH ,_, Is_VBZ this_DT possible_JJ to_TO use_VB in_IN solr_NNS I_PRP tried_VBD setting_VBG \n_ {_-LRB- !_. scoreMode_NN =_. Avg_NNP }_-RRB- \n_ ,_, but_CC it_PRP does_VBZ n't_RB seem_VB to_TO have_VB any_DT effect_NN ._.",'relevant'
' Solr_NNS uses_VBZ a_DT different_JJ joining_VBG implementation_NN ._.','irrelevant'
" Which_WDT does_VBZ n't_RB support_VB mapping_VBG the_DT scores_NNS from_IN the_DT `_'' from_IN `_'' side_NN to_IN the_DT `_'' to_TO `_'' side_NN ._.",'relevant'
' If_IN you_PRP want_VBP to_TO use_VB the_DT Lucene_NNP joining_VBG implementation_NN you_PRP could_MD wrap_VB this_DT in_IN a_DT Solr_NNP QParserPlugin_NN extension_NN ._.','relevant'
" Same_JJ problem_NN if_IN I_PRP use_VBP :_: \n_ IndexSearcher_NNP searcher_NN =_SYM new_JJ IndexSearcher(req.getSearcher().getIndexReader_NN (_-LRB- )_-RRB- )_-RRB- ;_: \n_ I_PRP ca_MD n't_RB override_VB the_DT class_NN since_IN the_DT constructor_NN is_VBZ private_JJ ._.",'relevant'
' This_DT is_VBZ probably_RB to_TO only_RB use_VB the_DT static_JJ methods_NNS ._.','irrelevant'
" I_PRP 've_VB used_VBN an_DT output_NN to_TO see_VB the_DT hashcode_NN and_CC it_PRP stays_VBZ the_DT same_JJ ._.",'irrelevant'
' Can_MD I_PRP change_VB this_DT behaviour_NN somehow_RB ?_.','relevant'
' I_PRP got_VBD suggested_VBN to_TO extend_VB the_DT Query_NNP class_NN and_CC return_VB a_DT Hash_NNP myself_PRP ._.','relevant'
' My_PRP$ query_NN class_NN contains_VBZ :_: \n        __SP @Override_NN \n        __SP public_JJ int_NN hashCode_NNP (_-LRB- )_-RRB- \n_ {_-LRB- \n            __SP return_NN q.toString().hashCode_NNP (_-LRB- )_-RRB- ;_: \n        __SP }_-RRB- \n_ It_PRP seems_VBZ to_TO work_VB now_RB ._.','relevant'
' Hi_UH David_NNP ,_, I_PRP just_RB committed_VBD LUCENE-4704_NNP ._.','relevant'
' Query_NN instances_NNS returned_VBD from_IN JoinUtil_NNP will_MD implement_VB equals_NNS and_CC hashcode_NN in_IN future_JJ versions_NNS ._.','relevant'
' Thanks_NNS alot_RB !_.','irrelevant'
" I_PRP 'll_MD try_VB the_DT patch_NN when_WRB 4.2_CD get_NN 's_POS released_VBN ._.",'irrelevant'
' The_DT problem_NN is_VBZ this_DT guy_NN is_VBZ configurable_JJ via_IN IndexWriterConfig_NN too_RB ._.','relevant'
' Maybe_RB the_DT IWConfig_NNP getter_NN /_SYM setter_NN here_RB \n_ should_MD also_RB be_VB pkg_NN -_HYPH private_JJ ?_.','relevant'
' This_DT seems_VBZ pretty_RB expert_JJ to_TO expose_VB publicly_RB ?_.','relevant'
' We_PRP could_MD then_RB also_RB make_VB ThreadAffinityDWPTpool_NN pkg_NN -_HYPH private_JJ too_RB ._.','relevant'
' I_PRP made_VBD getAndLock_JJ pkg_NN -_HYPH private_JJ (_-LRB- since_IN its_PRP$ effectively_RB is_VBZ anyway_RB ,_, does_VBZ no_DT harm_NN )_-RRB- ,_, \n_ in_IN r1329024_NNP to_TO fix_VB the_DT broken_JJ javadocs_JJ links_NNS ..._. but_CC we_PRP should_MD figure_VB out_RP what_WP we_PRP want_VBP to_TO do_VB here_RB \n_ for_IN a_DT real_JJ fix_NN ._.','relevant'
' How_WRB about_IN simply_RB removing_VBG this_DT from_IN IWC_NNP ?_.','relevant'
" It_PRP 's_VBZ such_PDT an_DT insanely_RB expert_JJ thing_NN that_WDT anyone_NN wanting_VBG to_TO experiment_VB with_IN it_PRP can_MD modify_VB Lucene_NNP 's_POS sources_NNS (_-LRB- and_CC submit_VB a_DT patch_NN back_RB if_IN the_DT results_NNS are_VBP good_JJ )_-RRB- ..._.",'irrelevant'
' Patch_VB ,_, just_RB making_VBG the_DT IWC_NNP set_NN /_SYM get_VBP package_NN private_JJ ,_, and_CC fixing_VBG LTC_NNP to_TO use_VB reflection_NN to_TO gain_VB access_NN ..._.','relevant'
' New_JJ patch_NN ,_, making_VBG a_DT few_JJ more_JJR classes_NNS package_VBP private_JJ ..._.','relevant'
' 1_LS','relevant'
' My_PRP$ first_JJ question_NN is_VBZ ,_, what_WP about_IN backward_JJ compatibility_NN requirements_NNS ?_.','relevant'
" The_DT problem_NN \n_ is_VBZ if_IN people_NNS start_VBP using_VBG such_PDT a_DT structure_NN (_-LRB- '_`` remote_JJ api_NN '_'' )_-RRB- that_WDT depends_VBZ upon_IN \n_ the_DT structure_NN of_IN our_PRP$ java_NN source_NN code_NN ,_, then_RB they_PRP will_MD be_VB upset_VBN if_IN we_PRP break_VBP it_PRP ._.",'relevant'
" If_IN we_PRP totally_RB change_VBP a_DT Query_NNP 's_POS API_NN ,_, does_VBZ that_DT push_VB all_PDT the_DT responsibility_NN of_IN the_DT \n_ API_NN designer_NN to_TO deal_VB with_IN serialization_NN backwards_RB compat_VB ?_.",'relevant'
' APIs_NNS are_VBP difficult_JJ enough_JJ \n_ as_RB -_, is_VBZ just_RB for_IN java_NN consumers_NNS ._.','relevant'
' This_DT seems_VBZ similar_JJ to_IN the_DT java_NN serialization_NN issue_NN (_-LRB- which_WDT we_PRP removed_VBD for_IN this_DT reason_NN )_-RRB- ._.','relevant'
" Ca_MD n't_RB the_DT serialization_NN be_VB totally_RB independent_JJ ?_.",'relevant'
" Now_RB you_PRP 've_VB got_VBN me_PRP thinking_VBG ._.",'irrelevant'
' Several_JJ points_NNS :_: \n_ First_NNP ,_, Jackson_NNP is_VBZ far_RB ,_, far_RB ,_, less_JJR implementation_NN -_HYPH sensitive_JJ than_IN the_DT built_VBN -_HYPH in_IN Java_NNP serialization_NN ._.','relevant'
' It_PRP looks_VBZ at_IN the_DT public_JJ API_NN of_IN constructors_NNS ,_, getters_NNS ,_, and_CC setters_NNS ._.','relevant'
' How_WRB likely_JJ are_VBP you_PRP to_TO change_VB the_DT API_NN in_IN a_DT way_NN that_WDT invalidates_VBZ the_DT idea_NN that_IN a_DT TermQuery_NNP consists_VBZ of_IN a_DT term_NN name_NN and_CC a_DT value_NN ?_.','relevant'
' Second_RB ,_, this_DT is_VBZ not_RB about_IN long_JJ -_HYPH term_NN persistence_NN ._.','relevant'
" I_PRP 'd_MD be_VB happy_JJ to_TO document_VB it_PRP as_IN '_`` do_VBP not_RB expect_VB to_TO move_VB one_CD of_IN these_DT across_IN versions_NNS ._. '_''",'relevant'
" It_PRP 's_VBZ most_RBS obvious_JJ application_NN is_VBZ to_TO move_VB arbitrary_JJ queries_NNS around_RB in_IN SolrCloud_NNP ._.",'relevant'
' However_RB ,_, thirdly_RB ,_, you_PRP want_VBP it_PRP independent_JJ ?_.','relevant'
' I_PRP can_MD make_VB it_PRP independent_JJ ._.','relevant'
" Here_RB 's_VBZ how_WRB ._.",'irrelevant'
" Let_VB 's_PRP assume_VB that_IN you_PRP are_VBP willing_JJ to_TO state_VB the_DT same_JJ sort_NN of_IN invariants_NNS for_IN a_DT query_NN object_NN that_WDT are_VBP embodied_VBN in_IN parser_NN support_NN ._.",'relevant'
